dataset,feature,pb_r,pb_p_value,pb_significant,sp_rho,sp_p_value,sp_significant,n_pairs
event_17.csv,power_30_min,-0.10796229818129617,1.7730792261840484e-142,True,-0.07285680422091685,1.0036751616941265e-65,True,55090
event_17.csv,power_30_std,-0.1136447843535193,9.449046220386016e-158,True,-0.15797015759460933,1.0789912215493043e-304,True,55090
event_17.csv,sensor_31_avg,0.15315226464145967,2.6426550807931893e-286,True,0.18667143176012263,0.0,True,55090
event_17.csv,sensor_31_max,0.05842757308736566,7.182879559781382e-43,True,0.13471557552790428,2.060174362895233e-221,True,55090
event_17.csv,sensor_31_min,0.12302387638745414,1.0241587345811814e-184,True,0.17184284324308383,0.0,True,55090
event_17.csv,sensor_31_std,-0.03432680170911202,7.684272763326107e-16,True,-0.06710264957874121,5.227544738317064e-56,True,55090
event_17.csv,sensor_32_avg,0.014646241654701832,0.0005865393318948562,True,0.012142298793386252,0.00437204955685448,True,55090
event_17.csv,sensor_33_avg,0.04970741711661678,1.7327617034497564e-31,True,0.04686341704977031,3.605919412908052e-28,True,55090
event_17.csv,sensor_34_avg,-0.037853081934076056,6.245520379787806e-19,True,-0.04119388556964273,3.941954562411298e-22,True,55090
event_17.csv,sensor_35_avg,-0.14440608172870892,1.925414660683494e-254,True,-0.13649736728777392,2.625634334225131e-227,True,55090
event_17.csv,sensor_36_avg,-0.15056892621902254,1.0882189126316537e-276,True,-0.14197855321682526,6.055933170441576e-246,True,55090
event_17.csv,sensor_37_avg,-0.1510382091191547,2.008383589566867e-278,True,-0.14310830457977403,7.015885773808084e-250,True,55090
event_17.csv,sensor_38_avg,-0.07306699439704128,4.280406247700003e-66,True,-0.07258758648553267,2.9790313130377566e-65,True,55090
event_17.csv,sensor_39_avg,-0.11038792038988408,6.715318117254675e-149,True,-0.09808148449230217,8.049308425467504e-118,True,55090
event_17.csv,sensor_40_avg,-0.11130765519364884,2.2595543097622154e-151,True,-0.10003827729988579,1.6358660027839926e-122,True,55090
event_17.csv,sensor_41_avg,-0.06268331175682734,4.343338831388802e-49,True,0.004847309528280497,0.2552435000412062,False,55090
event_17.csv,sensor_43_avg,-0.04448977840473452,1.5084052579590402e-25,True,-0.025783834691055225,1.4247384342743316e-09,True,55090
event_17.csv,sensor_44,-0.03505064100930627,1.8851750225480313e-16,True,-0.08719534059160228,1.96515841991035e-93,True,55090
event_17.csv,sensor_45,-0.1267871752159949,3.742865705765317e-196,True,-0.14983672800154374,5.379314747034951e-274,True,55090
event_17.csv,sensor_47,0.04833578391213954,7.298934283913602e-30,True,-0.008960357414947061,0.035456749989167806,True,55090
event_17.csv,sensor_48,0.14187355026008175,1.4007752884896995e-245,True,0.14523906248374366,2.1582093344577904e-257,True,55090
event_17.csv,sensor_50,-0.12659495724952963,1.4654805363336131e-195,True,-0.11502683204774629,1.3791078326415363e-161,True,55090
event_17.csv,sensor_51,0.15310365880399884,4.022731658221854e-286,True,0.18666033151413308,0.0,True,55090
event_17.csv,sensor_52_avg,-0.17102602319074384,0.0,True,-0.16424538595493565,0.0,True,55090
event_17.csv,sensor_52_max,-0.17823366075268116,0.0,True,-0.1602852659793244,0.0,True,55090
event_17.csv,sensor_52_min,-0.15558456808948623,1.6330093663820019e-295,True,-0.16561619195698146,0.0,True,55090
event_17.csv,sensor_52_std,-0.0395060676036783,1.759902556805088e-20,True,-0.11991619506256788,1.541547105490238e-175,True,55090
event_17.csv,sensor_53_avg,-0.03193357694021465,6.531772817351407e-14,True,-0.0099516188384507,0.019502967726236723,True,55090
event_17.csv,sensor_1_avg_sin,-0.06486725767636481,1.8933577588068185e-52,True,-0.062063957502366235,3.714836662485892e-48,True,55090
event_17.csv,sensor_1_avg_cos,0.09535933062986829,1.889893187566921e-111,True,0.09601503991665378,5.73472657694713e-113,True,55090
event_17.csv,sensor_2_avg_sin,-0.0503988964429633,2.5275623327628926e-32,True,-0.037050250513043476,3.3497067353680398e-18,True,55090
event_17.csv,sensor_2_avg_cos,-0.0658282351501126,5.781720628677366e-54,True,0.07235784460770656,7.514284480019549e-65,True,55090
event_17.csv,sensor_5_avg_sin,0.26467975319079035,0.0,True,0.13505228401389668,1.6073940256803725e-222,True,55090
event_17.csv,sensor_5_avg_cos,-0.33873848222562614,0.0,True,-0.15587246588839185,1.296889823150181e-296,True,55090
event_17.csv,sensor_5_max_sin,0.21570566895916066,0.0,True,0.1250903533531592,5.942706188055487e-191,True,55090
event_17.csv,sensor_5_max_cos,-0.2976850552946331,0.0,True,-0.1310453576475148,1.598038151593343e-209,True,55090
event_17.csv,sensor_5_min_sin,0.2742908834138464,0.0,True,0.13767491966325535,3.0165922094255147e-231,True,55090
event_17.csv,sensor_5_min_cos,-0.3386223731580511,0.0,True,-0.15746613629131637,9.654939919492851e-303,True,55090
event_17.csv,sensor_5_std_sin,-0.022858279405811546,8.063353394762329e-08,True,-0.13656956309757906,1.5090339290198612e-227,True,55090
event_17.csv,sensor_5_std_cos,-0.009539715651557036,0.025149962650680084,True,0.13656956309757906,1.5090339290198612e-227,True,55090
event_17.csv,sensor_42_avg_sin,-0.059145513316676994,6.883541466727554e-44,True,-0.07796954033742218,4.954742307243533e-75,True,55090
event_17.csv,sensor_42_avg_cos,0.12702732941885037,6.781049171296359e-197,True,0.1337962694119696,2.108039579335455e-218,True,55090
event_17.csv,yaw_misalignment_abs,0.046291805561993374,1.5871422143935087e-27,True,-0.07235780752812691,7.51540485199887e-65,True,55090
event_22.csv,sensor_0_avg,0.39056760108162186,0.0,True,0.40026377476687985,0.0,True,53036
event_22.csv,wind_speed_3_avg,0.07752560743484521,1.679664667442463e-71,True,0.06878668719951932,1.2051592103527182e-56,True,53036
event_22.csv,wind_speed_4_avg,0.06841028713456858,4.796531495085908e-56,True,0.062266494763735185,1.0161338958405033e-46,True,53036
event_22.csv,wind_speed_3_max,0.05627482815781787,1.8147959041970907e-38,True,0.04650450406637769,8.625756843327301e-27,True,53036
event_22.csv,wind_speed_3_min,0.10788728752837853,4.733659265753193e-137,True,0.09947324020941052,1.051500444802068e-116,True,53036
event_22.csv,wind_speed_3_std,0.04698415977446394,2.593406286568844e-27,True,0.044490020721049864,1.1750924911871076e-24,True,53036
event_22.csv,sensor_6_avg,0.31313268885693024,0.0,True,0.32614394050338286,0.0,True,53036
event_22.csv,sensor_7_avg,0.2601079693195061,0.0,True,0.24444583816254278,0.0,True,53036
event_22.csv,sensor_8_avg,0.04944723301074433,4.470456278219999e-30,True,0.06688968354360394,1.1771126927165786e-53,True,53036
event_22.csv,sensor_9_avg,0.2710027143782242,0.0,True,0.25469585599627714,0.0,True,53036
event_22.csv,sensor_10_avg,0.2313639907843658,0.0,True,0.2153359824822631,0.0,True,53036
event_22.csv,sensor_11_avg,0.07834126504107367,5.59318420171371e-73,True,0.08518318799904878,5.496306743155043e-86,True,53036
event_22.csv,sensor_12_avg,0.1020181280505383,1.1095058393949556e-122,True,0.10582385497797832,6.61619498360046e-132,True,53036
event_22.csv,sensor_13_avg,0.1256210425313642,1.8114283911564444e-185,True,0.1360519712400395,1.7448162897415506e-217,True,53036
event_22.csv,sensor_14_avg,0.1476402759487423,3.6979642634526057e-256,True,0.1504738604413282,4.079083355797703e-266,True,53036
event_22.csv,sensor_15_avg,0.10816285848510068,9.557763159743317e-138,True,0.09047096326667557,8.59716010067348e-97,True,53036
event_22.csv,sensor_16_avg,0.14754366103561198,8.016638269662889e-256,True,0.12251849749831586,1.8766609368775442e-176,True,53036
event_22.csv,sensor_17_avg,0.0659845771490437,2.9364594738578547e-52,True,0.055179531646793234,4.758699467633268e-37,True,53036
event_22.csv,sensor_18_avg,0.0007053702760694801,0.8709595583623656,False,0.020941230293106843,1.4135434939075223e-06,True,53036
event_22.csv,sensor_18_max,-0.003092659207891417,0.4763345604941287,False,0.015850517936919845,0.00026178572814230486,True,53036
event_22.csv,sensor_18_min,0.005596083434866766,0.1974911563189934,False,0.021309174523488215,9.208128981899791e-07,True,53036
event_22.csv,sensor_18_std,-0.016050904538740182,0.00021850494854813151,True,-0.03772573259552178,3.594089968217035e-18,True,53036
event_22.csv,sensor_19_avg,0.2802906806075819,0.0,True,0.2708844174136251,0.0,True,53036
event_22.csv,sensor_20_avg,0.21594883016902083,0.0,True,0.19422371538807798,0.0,True,53036
event_22.csv,sensor_21_avg,0.18906313335095504,0.0,True,0.16291147642828535,0.0,True,53036
event_22.csv,sensor_22_avg,-0.003987389336950989,0.3584829318001251,False,0.007663625130425241,0.07758353057923861,False,53036
event_22.csv,sensor_23_avg,0.041666992850623696,8.020706805854886e-22,True,0.03679056291882015,2.3433538924216233e-17,True,53036
event_22.csv,sensor_24_avg,0.04079433537963739,5.537749069274309e-21,True,0.03574794101921107,1.7951793423304464e-16,True,53036
event_22.csv,sensor_25_avg,0.04178385662091293,6.173268800981155e-22,True,0.03704317115400249,1.418605318885554e-17,True,53036
event_22.csv,sensor_26_avg,0.006737543596217779,0.1207563455708056,False,0.006743766246308233,0.12041362191269178,False,53036
event_22.csv,reactive_power_27_avg,-0.024046757542994693,3.050220131694217e-08,True,-0.02362602030502307,5.280517025555967e-08,True,53036
event_22.csv,reactive_power_27_max,-0.014081430858167515,0.0011828901862072183,True,-0.019220010476587366,9.573634530132728e-06,True,53036
event_22.csv,reactive_power_27_min,-0.00860912219437918,0.04740857429480833,True,-0.006405073554571853,0.14020186003670781,False,53036
event_22.csv,reactive_power_27_std,-0.011422669596132778,0.008523108296658708,True,-0.009444133865093133,0.029634731946194506,True,53036
event_22.csv,reactive_power_28_avg,0.014210227924552071,0.0010654842979998253,True,0.01886023302965426,1.4009640975055435e-05,True,53036
event_22.csv,reactive_power_28_max,0.0013220956267356709,0.7607732114952275,False,0.002056845196072328,0.6357342138990832,False,53036
event_22.csv,reactive_power_28_min,0.007110550405065181,0.10152403539468342,False,0.008155648270535984,0.0603543907659732,False,53036
event_22.csv,reactive_power_28_std,-0.0021944020349367443,0.6133133613201136,False,-0.004336160824287417,0.3179985222423409,False,53036
event_22.csv,power_29_avg,0.0761641844712804,4.5372586615118686e-69,True,0.0628380567107483,1.500791135714281e-47,True,53036
event_22.csv,power_29_max,0.06095290117111731,7.713236789237315e-45,True,0.05682210403774695,3.464090119835243e-39,True,53036
event_22.csv,power_29_min,0.07894850624014783,4.340469733151614e-74,True,0.06353480342903749,1.424006383916338e-48,True,53036
event_22.csv,power_29_std,-0.002236344476069336,0.6065470869131893,False,0.0051504912689394194,0.2355770145891226,False,53036
event_22.csv,power_30_avg,0.0401212684971996,2.391218770957916e-20,True,0.006262642250157044,0.14923517583687831,False,53036
event_22.csv,power_30_max,0.024835102750056022,1.064245061766158e-08,True,0.004343885232103399,0.3171371914987803,False,53036
event_22.csv,power_30_min,0.050939736100332846,8.087588287142336e-32,True,0.010223842484589364,0.018547116299848045,True,53036
event_22.csv,power_30_std,-0.028088697022432732,9.81174987118432e-11,True,-0.0006798698522430988,0.87558589924089,False,53036
event_22.csv,sensor_31_avg,-0.011505420625592747,0.008057009125987034,True,-0.025767024430215578,2.940708247987798e-09,True,53036
event_22.csv,sensor_31_max,-0.006615778037791341,0.1276175558576762,False,-0.025240274731237532,6.11763820564847e-09,True,53036
event_22.csv,sensor_31_min,-0.020460668541571417,2.4483867407452237e-06,True,-0.027641224412791394,1.9311965780767748e-10,True,53036
event_22.csv,sensor_31_std,0.007957453586931024,0.06686933035230119,False,0.008757996211074098,0.04370407898998895,True,53036
event_22.csv,sensor_32_avg,0.032848046677812215,3.8306170172210284e-14,True,0.028341616112760815,6.660789592958198e-11,True,53036
event_22.csv,sensor_33_avg,0.036128197104336277,8.599596059220633e-17,True,0.03421169513941656,3.2498120116929553e-15,True,53036
event_22.csv,sensor_34_avg,0.054218925524798206,7.922766139690804e-36,True,0.053955050042502235,1.7008146065094575e-35,True,53036
event_22.csv,sensor_35_avg,0.16821234961030762,0.0,True,0.14525700358822893,6.1679618385773834e-248,True,53036
event_22.csv,sensor_36_avg,0.2299500327788295,0.0,True,0.22514227107140583,0.0,True,53036
event_22.csv,sensor_37_avg,0.16473118273381765,3.1384e-319,True,0.14395248241804007,1.7047993782119568e-243,True,53036
event_22.csv,sensor_38_avg,0.1484506919532616,5.498917922077515e-259,True,0.16469018906899885,0.0,True,53036
event_22.csv,sensor_39_avg,0.14539709362200254,2.0450011444854283e-248,True,0.1624723331347691,1.7719409808958e-310,True,53036
event_22.csv,sensor_40_avg,0.14130965484762342,1.2648861086897273e-234,True,0.1589199400048269,5.68558619687819e-297,True,53036
event_22.csv,sensor_41_avg,0.28377165705470075,0.0,True,0.2922156731311964,0.0,True,53036
event_22.csv,sensor_43_avg,0.34252384866501495,0.0,True,0.33393943096135636,0.0,True,53036
event_22.csv,sensor_44,-0.08527597592021721,3.5984991808189166e-86,True,-0.02641731891076549,1.1670446645535317e-09,True,53036
event_22.csv,sensor_45,0.040833630097975554,5.0807024397256725e-21,True,0.02093185785340661,1.4289307460945631e-06,True,53036
event_22.csv,sensor_47,-0.08113080043911465,3.7735756809800736e-78,True,-0.031264931159728324,5.943915923228021e-13,True,53036
event_22.csv,sensor_48,-0.007239017174147402,0.09549544549369618,False,-0.007993849783583844,0.06563132600969568,False,53036
event_22.csv,sensor_50,0.04022773022541827,1.9003084229079486e-20,True,0.006290031610611183,0.14746443192139427,False,53036
event_22.csv,sensor_51,-0.011665582961798997,0.0072192217181778675,True,-0.02587119516259346,2.539791498109141e-09,True,53036
event_22.csv,sensor_52_avg,0.0007959791987405124,0.8545578435249913,False,0.019882621598563778,4.667081274655479e-06,True,53036
event_22.csv,sensor_52_max,-0.0039435640890003905,0.36378997455597584,False,0.015737765749775614,0.000289548958636331,True,53036
event_22.csv,sensor_52_min,0.00642174724579455,0.13917248524876077,False,0.025318104593272096,5.495046019664312e-09,True,53036
event_22.csv,sensor_52_std,-0.01795344293732759,3.552140573314209e-05,True,-0.04597100655701638,3.2366602229167605e-26,True,53036
event_22.csv,sensor_53_avg,0.3336339244028126,0.0,True,0.34698634299792763,0.0,True,53036
event_22.csv,sensor_1_avg_sin,0.14423610682234161,1.8601970016432518e-244,True,0.14963989003363617,3.6451034339910154e-263,True,53036
event_22.csv,sensor_1_avg_cos,-0.031223994348918937,6.369566430250895e-13,True,-0.01572626639316082,0.0002925304328790828,True,53036
event_22.csv,sensor_2_avg_sin,0.007033221210972786,0.10529656730330994,False,0.00978364436041802,0.02425097128880577,True,53036
event_22.csv,sensor_2_avg_cos,0.0044317336823605615,0.3074491492206768,False,0.00978880839039399,0.02417610522059346,True,53036
event_22.csv,sensor_5_avg_sin,0.06518122177948102,4.918499903085804e-51,True,0.04003206614941609,2.8975847042797516e-20,True,53036
event_22.csv,sensor_5_avg_cos,-0.10074193269709553,1.1520434651764757e-119,True,-0.03442061546517977,2.2078580331724904e-15,True,53036
event_22.csv,sensor_5_max_sin,0.0583341372535741,3.284277247997364e-41,True,0.03655733153870438,3.713645128375328e-17,True,53036
event_22.csv,sensor_5_max_cos,-0.08707730239774572,8.809828247466518e-90,True,-0.040424358576748295,1.2411554882797513e-20,True,53036
event_22.csv,sensor_5_min_sin,0.05486761878139496,1.19238189523735e-36,True,0.036281958631699335,6.372280808088693e-17,True,53036
event_22.csv,sensor_5_min_cos,-0.09452461653291325,1.6023575701122858e-105,True,-0.005325795206575261,0.22001574308141472,False,53036
event_22.csv,sensor_5_std_sin,0.017071689239296722,8.433801957127784e-05,True,0.011938967860428503,0.005968201892584656,True,53036
event_22.csv,sensor_5_std_cos,-0.01954103419579626,6.778260302563442e-06,True,-0.011938967860428503,0.005968201892584656,True,53036
event_22.csv,sensor_42_avg_sin,0.13996152160194072,3.6404498137333555e-230,True,0.15426943767493037,9.174650707159457e-280,True,53036
event_22.csv,sensor_42_avg_cos,-0.05337846132842796,8.913086167381589e-35,True,-0.031511912613063575,3.9088037893687693e-13,True,53036
event_22.csv,yaw_misalignment_abs,-0.006405082806795915,0.14020128721746347,False,-0.009788823005988509,0.024175893614140204,True,53036
event_24.csv,sensor_0_avg,0.3237116612934047,0.0,True,0.3237684783736455,0.0,True,55003
event_24.csv,wind_speed_3_avg,0.06703734448889723,8.117303022113591e-56,True,0.044708824996413786,9.558033762696642e-26,True,55003
event_24.csv,wind_speed_4_avg,0.060688626991735994,4.751062074807101e-46,True,0.04005677129121366,5.5631219429309915e-21,True,55003
event_24.csv,wind_speed_3_max,0.02362755060385411,2.991207630866675e-08,True,0.017139105889089366,5.825001119106719e-05,True,55003
event_24.csv,wind_speed_3_min,0.09986086127260856,6.803314329738216e-122,True,0.07656288172752976,2.692677461529712e-72,True,55003
event_24.csv,wind_speed_3_std,0.043095586128585356,4.9099116307445646e-24,True,0.03159689100769809,1.243975244515658e-13,True,55003
event_24.csv,sensor_6_avg,0.251222481186979,0.0,True,0.2576011773328848,0.0,True,55003
event_24.csv,sensor_7_avg,0.21101168892323366,0.0,True,0.2103095697418852,0.0,True,55003
event_24.csv,sensor_8_avg,0.004656215341600158,0.2748374204669967,False,0.022986971714069795,6.980992646629398e-08,True,55003
event_24.csv,sensor_9_avg,0.18914489835670378,0.0,True,0.1945245831200948,0.0,True,55003
event_24.csv,sensor_10_avg,0.17353496079220276,0.0,True,0.1525033263199263,1.9872528191328662e-283,True,55003
event_24.csv,sensor_11_avg,0.02911615563307472,8.501966844086185e-12,True,0.03167220318514185,1.0885446711905148e-13,True,55003
event_24.csv,sensor_12_avg,0.06494836587201766,1.699848825711967e-52,True,0.05598893442511031,1.9183751828546296e-39,True,55003
event_24.csv,sensor_13_avg,0.08496349935586556,1.181370691555077e-88,True,0.06918377438455539,2.440366144227095e-59,True,55003
event_24.csv,sensor_14_avg,0.11748398407323278,2.921001900116355e-168,True,0.10203705766465487,3.3252883012569504e-127,True,55003
event_24.csv,sensor_15_avg,0.04434566217438888,2.3489726335089536e-25,True,0.029916752718515256,2.255454012077459e-12,True,55003
event_24.csv,sensor_16_avg,0.04435363750626227,2.303222063629865e-25,True,0.030281072635896286,1.2189899219986707e-12,True,55003
event_24.csv,sensor_17_avg,0.04537295185108187,1.8117766977088848e-26,True,0.031672782765015,1.0874258504909381e-13,True,55003
event_24.csv,sensor_18_avg,-0.05413743597624996,5.4954548572293485e-37,True,-0.028455027202259647,2.4777700161654002e-11,True,55003
event_24.csv,sensor_18_max,-0.05449886642342927,1.8484716151819093e-37,True,-0.022548325557475258,1.2315679537913048e-07,True,55003
event_24.csv,sensor_18_min,-0.046813270819084055,4.524538069673411e-28,True,-0.03896931876552381,6.095194748774969e-20,True,55003
event_24.csv,sensor_18_std,-0.01490225709340304,0.00047388590960078755,True,-0.0371298530684153,3.0182971775935484e-18,True,55003
event_24.csv,sensor_19_avg,0.22656910271328143,0.0,True,0.2199081156753942,0.0,True,55003
event_24.csv,sensor_20_avg,0.1556903638918804,1.8745291185564773e-295,True,0.1519459882010001,2.3684876395588605e-281,True,55003
event_24.csv,sensor_21_avg,0.13183734042329803,9.960155384275954e-212,True,0.09818535015242305,6.957042158159291e-118,True,55003
event_24.csv,sensor_22_avg,-0.05359510907400489,2.7807176971091818e-36,True,-0.04809039323337054,1.5603655172518098e-29,True,55003
event_24.csv,sensor_23_avg,0.00841630416585408,0.048399687421743706,True,-0.005697395236002192,0.18149223171153614,False,55003
event_24.csv,sensor_24_avg,0.006538322829673195,0.12517831856048012,False,-0.012305756668585946,0.003900753035558745,True,55003
event_24.csv,sensor_25_avg,0.00831218579117531,0.05124494246339062,False,-0.007718979562879988,0.07024984059428238,False,55003
event_24.csv,sensor_26_avg,0.006751794846994987,0.1133163169916987,False,0.006762783669842722,0.11273053112435938,False,55003
event_24.csv,reactive_power_27_avg,-0.08007959138137184,6.18015490094894e-79,True,-0.0834805437165128,1.2153199150311594e-85,True,55003
event_24.csv,reactive_power_27_max,-0.06071079171281141,4.409383966915574e-46,True,-0.06698934292773354,9.702958923706956e-56,True,55003
event_24.csv,reactive_power_27_min,-0.07514830416165523,1.0379824779654037e-69,True,-0.07270362363038861,2.350214679400005e-65,True,55003
event_24.csv,reactive_power_27_std,0.004703047906034712,0.2700386241109863,False,-0.006476154079892668,0.12880892139269715,False,55003
event_24.csv,reactive_power_28_avg,0.07042877103244002,1.9662853385228233e-61,True,0.08176295209434176,3.2117003204788016e-82,True,55003
event_24.csv,reactive_power_28_max,0.0684316227439145,4.307963495505837e-58,True,0.06941438963664597,1.0056247510655282e-59,True,55003
event_24.csv,reactive_power_28_min,0.05327164108080874,7.257580568710432e-36,True,0.05130298797849152,2.200198638523137e-33,True,55003
event_24.csv,reactive_power_28_std,0.01618338911683616,0.00014728267921718447,True,0.0076449448941271056,0.07298366225127725,False,55003
event_24.csv,power_29_avg,0.06792403201328663,2.9374604675438065e-57,True,0.0401291725098589,4.732622455637672e-21,True,55003
event_24.csv,power_29_max,0.046863600661936906,3.969004150389423e-28,True,0.03845337882672417,1.8554128115825016e-19,True,55003
event_24.csv,power_29_min,0.07013056292693923,6.288921090506529e-61,True,0.03236256067908446,3.156960955252042e-14,True,55003
event_24.csv,power_29_std,-0.01734189838556154,4.754875845234912e-05,True,-0.021495545411784823,4.6127527469585373e-07,True,55003
event_24.csv,power_30_avg,0.007016380286387208,0.09986370025204355,False,-0.04632936636576404,1.5830515198960198e-27,True,55003
event_24.csv,power_30_max,-0.011345928136130952,0.007791966139928192,True,-0.042651039732001864,1.4177177196976197e-23,True,55003
event_24.csv,power_30_min,0.019318894021500235,5.867022373059468e-06,True,-0.04384651973198736,7.9887831911998805e-25,True,55003
event_24.csv,power_30_std,-0.04848064459832238,5.4778437921347145e-30,True,-0.04470356678215872,9.683785031946295e-26,True,55003
event_24.csv,sensor_31_avg,0.022694112603466467,1.0209735122809257e-07,True,0.009982066579862963,0.019228505919093804,True,55003
event_24.csv,sensor_31_max,0.0024993095956510575,0.5577789951624743,False,0.0030378200271439035,0.4761943166569821,False,55003
event_24.csv,sensor_31_min,0.018670018287500773,1.1927495846579017e-05,True,0.022350012242031776,1.586551320941262e-07,True,55003
event_24.csv,sensor_31_std,-0.01016938619550821,0.01707889067959525,True,-0.05870477202448985,3.3891049708181025e-43,True,55003
event_24.csv,sensor_32_avg,0.09857529015320003,8.230095731561846e-119,True,0.09092502953113878,2.6424415610365305e-101,True,55003
event_24.csv,sensor_33_avg,0.1402594579511496,1.2164406359431876e-239,True,0.1357231137634474,2.1984991734487936e-224,True,55003
event_24.csv,sensor_34_avg,0.10922464039201174,1.4191388169330135e-145,True,0.09713159680634888,2.1324907324979307e-115,True,55003
event_24.csv,sensor_35_avg,0.11122786400162665,6.381518707801303e-151,True,0.07971144247133352,3.1629412276722613e-78,True,55003
event_24.csv,sensor_36_avg,0.11065408815261546,2.2213690997341847e-149,True,0.07956015482365802,6.173511817817874e-78,True,55003
event_24.csv,sensor_37_avg,0.11601377879007267,4.242891855937292e-164,True,0.08249535771219732,1.1384130114088988e-83,True,55003
event_24.csv,sensor_38_avg,-0.01219706790463153,0.004228596814190985,True,-0.04356329170584454,1.5903375450767483e-24,True,55003
event_24.csv,sensor_39_avg,0.03336434789792106,5.002548473187986e-15,True,-0.0002558724637519101,0.9521495135250857,False,55003
event_24.csv,sensor_40_avg,0.3089592201350264,0.0,True,0.2984191837730082,0.0,True,55003
event_24.csv,sensor_41_avg,0.25986794724839274,0.0,True,0.25419770238961215,0.0,True,55003
event_24.csv,sensor_43_avg,0.27684852409889626,0.0,True,0.2782442494151849,0.0,True,55003
event_24.csv,sensor_44,-0.11565383258147913,4.3499093185577576e-163,True,-0.08424189042824737,3.506431735782917e-87,True,55003
event_24.csv,sensor_45,0.007803205106397058,0.06724246447639486,False,-0.02644719021761396,5.521083382298615e-10,True,55003
event_24.csv,sensor_47,-0.13303543576796417,1.3694776605554117e-215,True,-0.07847397406852727,7.235403271305541e-76,True,55003
event_24.csv,sensor_48,0.030283995721829222,1.2129512981710955e-12,True,0.029509838908873477,4.446528747547297e-12,True,55003
event_24.csv,sensor_50,0.007010818924669925,0.10013273779285359,False,-0.04632593908581339,1.597082975377921e-27,True,55003
event_24.csv,sensor_51,0.022701384133233988,1.0114381166653085e-07,True,0.010032035275442601,0.018633118248442698,True,55003
event_24.csv,sensor_52_avg,-0.05485463789621757,6.280207787282852e-38,True,-0.029997084823797964,1.9705049295505037e-12,True,55003
event_24.csv,sensor_52_max,-0.05704565775434792,6.978250608051068e-41,True,-0.024472631695288783,9.454996225329742e-09,True,55003
event_24.csv,sensor_52_min,-0.04618918834072614,2.269945625692739e-27,True,-0.03474025850291719,3.6449748031572705e-16,True,55003
event_24.csv,sensor_52_std,-0.01745111554189357,4.258651639158957e-05,True,-0.054338126613036275,3.003602680590532e-37,True,55003
event_24.csv,sensor_53_avg,0.2922558101796158,0.0,True,0.298362718942931,0.0,True,55003
event_24.csv,sensor_1_avg_sin,0.03727076217269042,2.253064636180258e-18,True,0.04300173916546384,6.147287816893775e-24,True,55003
event_24.csv,sensor_1_avg_cos,-0.03754276852610617,1.2773464758940522e-18,True,-0.030562506544325425,7.54095764969781e-13,True,55003
event_24.csv,sensor_2_avg_sin,-0.014648788470555845,0.0005911442557057211,True,-0.010617756618409208,0.012768338843768377,True,55003
event_24.csv,sensor_2_avg_cos,0.013614464188156395,0.0014078473498229612,True,0.0008571026244626092,0.8406912759660836,False,55003
event_24.csv,sensor_5_avg_sin,0.11649917502461099,1.817407386348962e-165,True,0.10133062563829758,1.8138626659599664e-125,True,55003
event_24.csv,sensor_5_avg_cos,-0.13618441371928136,6.5220424293658664e-226,True,-0.06646112584616957,6.85447040118137e-55,True,55003
event_24.csv,sensor_5_max_sin,0.10660385856145127,9.948580907348363e-139,True,0.1002647813120658,7.174216035010887e-123,True,55003
event_24.csv,sensor_5_max_cos,-0.1143302033596652,2.1276225127616268e-159,True,-0.0910977428830304,1.1030054308810175e-101,True,55003
event_24.csv,sensor_5_min_sin,0.10825473401470116,5.07330771527646e-143,True,0.0814492468608001,1.330451795357791e-81,True,55003
event_24.csv,sensor_5_min_cos,-0.136894912564292,2.8237974043443016e-228,True,-0.027202336621049324,1.7625379930746046e-10,True,55003
event_24.csv,sensor_5_std_sin,0.010255397452730842,0.01616458728586496,True,0.005443436725005247,0.20173844025888749,False,55003
event_24.csv,sensor_5_std_cos,-0.003382943420350624,0.4275585372893036,False,-0.005443436725005247,0.20173844025888749,False,55003
event_24.csv,sensor_42_avg_sin,0.035422774685457195,9.568388880336809e-17,True,0.04246594448708125,2.1975958059547446e-23,True,55003
event_24.csv,sensor_42_avg_cos,-0.046065575162566694,3.116384541241932e-27,True,-0.03964109533884012,1.399728736907307e-20,True,55003
event_24.csv,yaw_misalignment_abs,-0.011379593802075438,0.007611146902675817,True,-0.0008571261937097553,0.8406869538611335,False,55003
event_25.csv,sensor_0_avg,0.27026400775018733,0.0,True,0.262001283040487,0.0,True,54712
event_25.csv,wind_speed_3_avg,0.08419081966539987,1.2567072460492435e-86,True,0.05508746467600742,4.816134876057715e-38,True,54712
event_25.csv,wind_speed_4_avg,0.07592783336933484,9.196264895816653e-71,True,0.04738020517586611,1.4268126309484317e-28,True,54712
event_25.csv,wind_speed_3_max,0.035127753719359556,2.053101534670955e-16,True,0.029308204955650098,7.0479211470050225e-12,True,54712
event_25.csv,wind_speed_3_min,0.12147082584346416,7.057152097781896e-179,True,0.08330871496869947,7.438713291478692e-85,True,54712
event_25.csv,wind_speed_3_std,0.056853930649439534,2.0538949795146824e-40,True,0.04828442921625583,1.306978625842508e-29,True,54712
event_25.csv,sensor_6_avg,0.21997053358510524,0.0,True,0.2145284026794769,0.0,True,54712
event_25.csv,sensor_7_avg,0.1721394014359736,0.0,True,0.15602867071858836,3.4644118341161274e-295,True,54712
